REG,URB,HHID,RESP_LNO,Q5_TECHVOC,Q5_TECHVOC_COURSE,Q5_SPECIFY_COURSE,Q6_TESDA_CERT,Q15A_ARTS,Q15B_SCIENCE,Q15C_BUSINESS,Q20_ACTIVITY,Q21_KNOWLEDGE,C5_AGE_RT04,C12_HEA_RT04,C4_SEX_RT04,C14_ATTEND_SCHOOL_RT04
17,2,53809,3,2,,,2,2,1,4,2,2,18,10012,1,4
2,2,3632,3,2,,,2,1,1,4,2,2,29,24014,1,4
2,2,3803,4,2,,,2,1,1,4,2,2,19,10014,1,4
3,1,5810,3,2,,,2,1,1,4,2,2,28,24015,1,4
4,1,8969,1,2,,,2,1,1,4,2,2,22,40001,1,4
5,2,12375,4,2,,,2,1,1,4,2,2,26,10018,1,4
6,2,14309,3,2,,,1,1,1,4,2,2,22,60716,1,4
7,1,18275,2,2,,,2,1,1,4,2,2,24,24015,2,4
8,2,20663,1,2,,,2,1,1,4,1,2,19,24011,1,1
10,1,26730,4,2,,,2,1,1,4,2,2,18,10014,1,4
11,1,29053,2,2,,,2,1,1,4,2,2,28,40716,1,4
11,2,31495,4,2,,,2,1,1,4,2,2,21,10011,1,4
12,1,32392,2,2,,,2,1,1,4,1,2,20,24012,1,4
13,1,35318,2,2,,,2,1,1,4,1,2,21,24015,2,4
13,1,36316,1,2,,,2,1,1,4,2,2,28,60612,1,4
13,1,40572,4,2,,,2,1,1,4,2,2,21,24015,2,4
13,1,40826,1,2,,,2,1,1,4,2,2,25,24015,1,4
17,2,53809,2,2,,,2,1,1,4,2,2,27,0,2,4
13,1,34645,1,2,,,2,4,5,3,1,2,24,60612,1,4
9,1,24149,3,2,,,2,3,5,3,2,2,20,34013,2,3
5,1,11663,3,2,,,2,5,4,3,1,2,17,35031,2,1
14,2,46274,4,2,,,2,5,4,3,1,2,15,24013,2,1
16,1,49908,3,2,,,2,4,4,3,1,2,20,34013,1,2
2,2,2086,3,2,,,1,3,4,3,1,2,24,60811,1,4
4,1,9204,1,2,,,2,3,4,3,1,2,26,60002,1,4
5,2,11416,2,2,,,2,3,4,3,1,2,19,35033,2,4
6,2,14398,3,2,,,2,3,4,3,1,2,16,24011,1,4
11,2,29250,2,2,,,2,3,4,3,1,2,30,24015,2,4
11,1,29555,3,2,,,2,3,4,3,2,2,27,60412,1,4
2,2,3260,3,2,,,2,1,4,3,1,2,25,24012,1,4
13,1,40559,2,2,,,2,1,4,3,2,2,23,60001,1,4
12,1,33747,1,1,41013,FOOD PROCESSING,2,5,3,3,2,2,22,60111,1,4
1,2,1163,3,2,,,2,3,3,3,2,2,26,60612,2,4
1,2,1170,3,2,,,2,3,3,3,2,2,25,60002,1,4
1,2,1331,3,2,,,2,3,3,3,1,2,23,24015,1,4
1,2,1331,4,1,41013,BREAD & PASTRY PRODUCTION COOK,1,3,3,3,1,2,21,35032,1,4
2,2,2290,3,2,,,2,3,3,3,2,2,24,10015,1,4
2,2,3168,5,2,,,2,3,3,3,1,2,26,24012,1,4
3,1,7249,1,2,,,2,3,3,3,1,2,25,60001,1,4
5,2,12323,3,2,,,1,3,3,3,1,2,19,35033,2,2
5,2,13323,2,2,,,2,3,3,3,1,2,19,34011,1,1
7,1,17784,1,2,,,2,3,3,3,2,2,23,61015,2,4
7,1,18887,2,1,40714,COMPUTER SERVICING,1,3,3,3,2,2,27,60111,1,4
7,1,19303,2,2,,,2,3,3,3,1,2,25,24015,2,4
7,2,19421,4,2,,,2,3,3,3,1,2,23,60714,1,4
7,2,19949,4,2,,,2,3,3,3,2,2,16,10013,1,1
7,2,20070,4,2,,,2,3,3,3,1,2,17,24011,1,1
10,2,25943,6,2,,,2,3,3,3,1,2,20,34013,1,4
13,1,35542,1,2,,,2,3,3,3,1,2,24,60004,1,1
13,1,38433,4,2,,,2,3,3,3,2,2,29,60004,1,4
14,2,45990,2,2,,,2,3,3,3,2,2,20,24015,1,4
14,2,45990,3,2,,,2,3,3,3,2,2,19,24015,1,4
14,2,46158,2,2,,,2,3,3,3,2,2,20,40313,2,4
15,2,47522,4,2,,,2,3,3,3,2,2,23,10012,2,4
17,2,51663,3,1,40713,ELECTRICAL,1,3,3,3,1,2,20,40713,1,4
17,2,54155,3,2,,,2,3,3,3,1,2,21,10014,1,4
5,2,13091,4,2,,,2,2,3,3,2,2,17,24014,2,1
6,1,16774,4,2,,,2,2,3,3,2,2,28,24015,1,4
7,2,19427,2,2,,,2,2,3,3,2,2,18,34011,2,1
16,1,50100,3,2,,,2,2,3,3,1,2,17,24015,1,1
2,2,3610,2,2,,,2,1,3,3,1,2,28,0,1,4
5,2,12339,3,2,,,2,1,3,3,1,2,18,35031,1,1
5,2,13869,2,2,,,1,1,3,3,1,2,26,24015,1,4
6,2,15886,4,1,51011,HOUSEKEEPING NCII,LSI,1,3,3,,2,1,25,60612,1
10,2,28515,4,2,,,2,1,3,3,2,2,16,24012,1,1
12,2,33327,1,2,,,2,1,3,3,1,2,25,10013,1,4
12,2,33497,1,2,,,2,1,3,3,2,2,29,24013,1,4
13,1,35842,3,1,41013,HOUSEKEEPING,BARTENDING,1,3,3,,2,1,24,51013,1
13,1,36084,1,2,,,2,1,3,3,2,2,27,24003,1,4
13,1,40686,1,2,,,2,1,3,3,2,2,30,60715,1,4
1,2,806,2,2,,,2,3,2,3,2,2,18,24013,2,4
5,2,12383,2,2,,,2,3,2,3,1,2,21,60001,1,1
8,2,21727,3,2,,,2,3,2,3,2,2,18,24013,1,1
10,2,25943,5,2,,,2,3,2,3,1,2,24,60314,2,4
14,2,46134,3,2,,,2,3,2,3,2,2,19,60002,2,4
1,2,635,3,,,,,2,2,3,2,2,26,10015,1,4
3,2,5111,3,1,41013,COOK W/ NC-I NC-II,2,2,2,3,1,2,17,34011,2,1
3,1,7117,2,2,,,2,2,2,3,2,2,29,24015,1,4
3,1,7346,1,1,50415,COMP SEC,1,2,2,3,2,2,30,50415,2,4
3,2,7923,3,2,,,2,2,2,3,2,2,17,34011,1,1
4,1,8861,4,2,,,2,2,2,3,2,2,21,60002,2,1
5,2,12358,3,1,40921,HEALTH CARE SERVICES 11,1,2,2,3,2,2,29,24015,1,4
5,2,12372,1,2,,,2,2,2,3,2,2,25,24015,1,4
13,1,34565,1,2,,,2,2,2,3,1,2,25,10016,1,4
13,1,39468,1,1,40611,COMPUTER PROGRAMMING,2,2,2,3,2,2,22,40611,2,4
13,1,42129,1,2,,,2,2,2,3,2,2,26,10018,1,4
13,1,42743,3,2,,,2,2,2,3,2,2,22,61013,2,4
13,1,43004,1,2,,,2,2,2,3,2,2,26,24015,1,4
13,1,43004,2,2,,,1,2,2,3,1,2,26,60413,2,4
14,2,46141,1,2,,,2,2,2,3,2,2,30,24015,1,4
16,2,50621,3,2,,,2,2,2,3,1,2,27,60913,2,4
2,2,2500,3,2,,,2,1,2,3,2,2,25,60006,2,4
3,1,7866,5,2,,,2,1,2,3,1,2,16,24015,1,1
3,2,8219,3,2,,,2,1,2,3,2,2,22,10018,1,4
7,2,17604,3,1,41013,F & B SERVICES,BARTENDING,1,2,3,,2,1,30,60002,1
7,1,19331,1,2,,,2,1,2,3,2,2,27,24011,1,4
7,1,19372,2,2,,,2,1,2,3,2,2,22,24012,2,4
13,1,36329,2,2,,,1,1,2,3,2,2,27,60002,2,4
13,1,40572,3,2,,,2,1,2,3,2,2,25,24015,2,4
16,1,49210,3,2,,,2,1,2,3,2,2,29,60003,1,4
5,1,11723,3,2,,,2,3,1,3,2,2,20,60001,2,1
9,2,24755,4,2,,,2,3,1,3,1,2,20,24011,1,4
13,1,36873,2,2,,,2,3,1,3,2,2,23,24015,2,4
13,1,37860,3,2,,,2,3,1,3,2,2,21,60004,1,4
3,1,5378,4,2,,,2,2,1,3,2,2,29,10014,2,4
3,1,7322,1,2,,,2,2,1,3,1,2,19,10018,1,4
4,1,8978,2,2,,,2,2,1,3,2,2,23,24015,2,4
7,2,17516,4,2,,,2,2,1,3,2,2,21,24011,1,4
10,1,27376,2,2,,,2,2,1,3,2,2,27,60001,1,4
13,1,34730,2,2,,,2,2,1,3,2,2,29,24015,2,4
13,1,36293,3,2,,,2,2,1,3,1,2,29,60003,2,4
13,1,38630,2,2,,,2,2,1,3,2,2,29,60003,2,4
15,2,48722,1,2,,,2,2,1,3,2,2,30,10015,1,4
17,2,52745,2,2,,,2,2,1,3,1,2,24,24015,2,4
1,2,774,4,2,,,2,1,1,3,2,2,17,24012,2,4
1,2,1311,2,2,,,2,1,1,3,1,2,23,24015,1,4
1,2,1758,3,2,,,2,1,1,3,1,2,19,24014,1,4
3,2,5080,3,2,,,2,1,1,3,2,2,30,24011,1,4
3,1,5569,2,2,,,2,1,1,3,2,2,27,60314,2,4
4,1,10884,1,2,,,2,1,1,3,2,2,29,60413,2,4
5,2,11426,3,2,,,2,1,1,3,2,2,22,10018,1,4
5,2,11613,1,1,40714,ELECTRICAL,1,1,1,3,1,2,21,60001,1,2
5,2,13087,3,2,,,2,1,1,3,1,2,19,24014,1,4
5,2,13089,3,2,,,2,1,1,3,1,2,20,60003,1,4
5,2,13172,3,2,,,2,1,1,3,2,2,25,60312,1,4
6,2,14622,3,2,,,2,1,1,3,2,2,22,10013,1,4
6,1,16774,6,2,,,2,1,1,3,2,2,24,24012,2,4
7,2,17460,3,1,40721,FOOD TECH,1,1,1,3,2,2,19,35033,1,4
7,1,17768,3,2,,,2,1,1,3,1,2,29,10015,1,4
7,1,18215,2,2,,,2,1,1,3,2,2,28,24015,2,4
7,1,18990,3,2,,,2,1,1,3,2,2,29,24015,1,4
8,1,23128,4,2,,,2,1,1,3,2,2,28,60413,2,4
9,1,24313,3,1,50716,AUTOMOTIVE,2,1,1,3,2,2,29,50716,1,4
9,2,24970,3,2,,,2,1,1,3,2,2,28,0,1,4
10,2,25943,4,2,,,2,1,1,3,1,2,29,24012,2,4
10,1,26512,3,2,,,2,1,1,3,2,2,15,24012,1,1
10,1,26518,5,2,,,2,1,1,3,2,2,18,35031,1,1
10,2,27333,3,2,,,2,1,1,3,1,2,26,10012,1,4
10,2,27731,3,2,,,2,1,1,3,2,2,22,60001,1,4
11,1,29058,2,2,,,2,1,1,3,2,2,27,60411,2,4
11,1,29456,2,2,,,2,1,1,3,2,2,30,24015,2,4
11,1,30490,2,2,,,2,1,1,3,1,2,26,10018,2,4
12,2,33635,2,2,,,2,1,1,3,2,2,19,10012,2,4
12,2,33812,2,2,,,2,1,1,3,2,2,17,24011,2,1
12,2,33845,2,2,,,2,1,1,3,2,2,25,24015,2,4
12,2,33927,2,2,,,1,1,1,3,2,2,25,24015,2,4
12,2,33948,3,2,,,2,1,1,3,2,2,20,24013,2,4
13,1,38055,3,2,,,2,1,1,3,2,2,28,24015,1,4
13,1,38505,1,2,,,2,1,1,3,2,2,22,10016,1,4
13,1,41526,1,2,,,2,1,1,3,2,2,29,24015,1,4
13,1,41687,2,2,,,2,1,1,3,2,2,22,24012,1,4
13,1,42185,2,2,,,2,1,1,3,2,2,27,24015,2,4
13,1,42203,5,2,,,2,1,1,3,2,2,19,24015,1,4
13,1,42738,1,2,,,2,1,1,3,2,2,30,60002,2,4
14,1,44312,4,2,,,2,1,1,3,2,2,28,60001,1,4
15,2,47259,6,2,,,2,1,1,3,2,2,25,10013,1,4
15,2,47481,5,2,,,2,1,1,3,2,2,30,24011,1,4
16,2,49425,1,2,,,2,1,1,3,2,2,27,10014,1,4
17,2,54063,3,1,40716,AUTOMOTIVE SERVICING NC II,1,1,1,3,2,2,29,40716,1,4
8,2,21256,3,2,,,2,5,5,2,1,2,17,24012,1,1
2,2,2332,3,2,,,2,2,5,2,2,2,30,24013,1,4
5,2,13323,3,2,,,2,3,4,2,1,2,17,24014,2,1
6,2,14719,6,2,,,2,3,4,2,2,2,16,24013,1,1
13,1,40484,1,2,,,2,3,4,2,1,2,28,60312,2,4
10,2,27331,3,2,,,2,1,4,2,2,2,16,24012,2,1
11,1,29817,1,2,,,2,4,3,2,2,2,24,24015,2,4
12,2,34103,3,2,,,2,4,3,2,1,2,16,24011,1,1
4,1,8831,3,2,,,2,3,3,2,2,2,29,10018,1,4
4,1,11058,2,2,,,2,3,3,2,2,2,20,10018,1,4
5,1,12163,3,2,,,2,3,3,2,1,2,27,24013,1,4
5,2,13323,4,2,,,2,3,3,2,1,2,15,24012,2,1
5,1,13492,3,2,,,1,3,3,2,1,2,20,60001,1,1
10,2,27330,4,2,,,2,3,3,2,1,2,16,24012,1,1
13,1,34865,1,2,,,2,3,3,2,2,2,30,24015,2,4
13,1,38686,2,2,,,2,3,3,2,1,2,27,60542,2,4
14,1,45876,6,2,,,2,3,3,2,1,2,21,60003,1,1
1,1,50,3,2,,,2,2,3,2,1,2,18,34013,2,1
5,2,13092,2,2,,,2,2,3,2,2,2,23,60612,1,4
14,2,46322,2,2,,,2,2,3,2,2,2,20,60001,2,1
1,1,50,2,2,,,2,1,3,2,1,2,18,34013,2,1
5,2,11546,3,2,,,2,1,3,2,2,2,21,34013,1,4
11,1,29740,3,2,,,2,1,3,2,1,2,22,60411,1,4
13,1,41957,3,2,,,1,1,3,2,2,2,20,24015,2,4
4,1,9209,2,2,,,2,3,2,2,1,2,28,60413,2,4
4,2,9882,3,2,,,2,3,2,2,1,2,23,60511,2,4
5,1,11250,4,2,,,2,3,2,2,2,2,17,24014,1,2
6,2,14467,3,2,,,2,3,2,2,2,2,15,24011,1,1
10,1,26730,3,2,,,2,3,2,2,1,2,20,24015,1,1
10,2,27037,5,2,,,2,3,2,2,1,2,19,60001,1,1
1,2,129,1,2,,,2,2,2,2,2,2,27,24015,1,4
1,2,269,4,2,,,2,2,2,2,1,2,19,34013,1,1
1,2,289,4,2,,,2,2,2,2,2,2,19,35033,2,4
1,2,450,3,2,,,2,2,2,2,2,2,24,24013,1,4
1,2,452,3,2,,,2,2,2,2,2,2,16,24013,1,1
1,2,461,3,2,,,2,2,2,2,2,2,25,24015,1,4
1,2,461,4,2,,,2,2,2,2,2,2,27,24015,2,4
1,2,1163,4,2,,,2,2,2,2,2,2,23,24015,2,4
2,2,2809,4,2,,,2,2,2,2,2,2,24,24011,1,4
3,1,5348,1,2,,,2,2,2,2,1,2,25,60003,1,4
3,1,5630,1,2,,,2,2,2,2,2,2,26,24015,1,4
3,1,5923,2,2,,,2,2,2,2,2,2,25,60731,2,4
3,2,8153,1,2,,,2,2,2,2,2,2,27,61013,2,4
4,1,9036,1,2,,,2,2,2,2,2,2,27,24015,2,4
5,2,12058,2,2,,,2,2,2,2,1,2,28,24015,1,4
7,2,17484,3,2,,,2,2,2,2,2,2,27,24015,1,4
7,2,17605,5,2,,,2,2,2,2,2,2,29,60612,1,4
8,2,20474,4,2,,,2,2,2,2,1,2,17,24011,1,1
8,2,22893,2,2,,,2,2,2,2,1,2,20,0,1,4
10,2,25919,4,2,,,2,2,2,2,1,2,19,60001,1,2
10,1,27381,5,2,,,2,2,2,2,1,2,29,60411,2,4
10,1,27922,3,2,,,2,2,2,2,2,2,25,24015,1,4
10,1,28197,3,2,,,2,2,2,2,1,2,25,60732,2,4
10,1,28219,2,2,,,2,2,2,2,2,2,22,60001,1,4
10,2,28521,5,2,,,2,2,2,2,1,2,27,24012,1,4
11,2,31233,1,2,,,2,2,2,2,1,2,30,60002,1,4
12,2,32139,3,2,,,2,2,2,2,2,2,16,10018,1,1
12,1,32655,1,2,,,1,2,2,2,2,2,30,24015,1,4
12,1,33229,4,2,,,2,2,2,2,2,2,30,24015,1,4
13,1,34550,1,2,,,2,2,2,2,2,2,30,24015,1,4
13,1,35288,1,2,,,2,2,2,2,2,2,29,60112,2,4
13,1,35303,1,2,,,2,2,2,2,2,2,30,60611,1,4
13,1,37633,1,2,,,2,2,2,2,2,2,30,24015,1,4
13,1,37633,2,2,,,1,2,2,2,2,2,28,24012,2,4
13,1,37853,3,2,,,2,2,2,2,2,2,26,60188,1,4
13,1,42743,1,2,,,2,2,2,2,2,2,28,60612,1,4
13,1,42788,4,2,,,2,2,2,2,1,2,28,50613,1,4
13,1,42846,4,2,,,2,2,2,2,2,2,25,50413,2,4
13,1,43172,1,2,,,2,2,2,2,2,2,30,60001,2,4
13,1,43479,1,2,,,2,2,2,2,2,2,30,10016,1,4
14,1,44020,3,2,,,2,2,2,2,2,2,26,61013,1,4
14,1,44130,1,2,,,2,2,2,2,2,2,29,24011,1,4
2,2,3188,1,2,,,2,1,2,2,2,2,27,24013,1,4
2,2,3620,4,2,,,2,1,2,2,2,2,30,0,1,4
7,2,17464,3,2,,,2,1,2,2,2,2,29,60003,1,1
8,1,20889,3,1,41013,HOUSEKEEPING,COOKERY FOOD & BE,1,2,2,,2,1,21,35033,1
9,2,25440,2,2,,,2,1,2,2,2,2,23,24011,1,4
10,2,26901,4,2,,,2,1,2,2,1,2,30,10014,1,4
10,2,27037,3,2,,,2,1,2,2,2,2,29,10012,1,4
14,2,46058,3,1,40716,AUTOMOTIVE,2,1,2,2,2,2,24,60003,1,4
15,2,47386,2,2,,,2,1,2,2,2,2,23,60111,1,4
17,1,52953,1,2,,,2,1,2,2,2,2,21,10013,1,4
17,1,52953,2,2,,,2,1,2,2,2,2,19,10013,2,4
5,2,13095,3,2,,,2,3,1,2,1,2,15,24013,1,1
13,1,39645,3,2,,,2,3,1,2,2,2,20,24013,1,4
14,2,46061,2,2,,,2,3,1,2,1,2,25,10018,1,4
17,1,53459,2,2,,,2,3,1,2,2,2,16,24014,2,1
5,2,12648,4,2,,,2,2,1,2,1,2,15,24013,1,1
5,2,13195,3,2,,,2,2,1,2,2,2,18,34011,1,1
7,1,19091,1,1,50715,AUTOMOTIVE MECHANIC & RAC,1,2,1,2,2,2,28,24015,1,4
7,1,19238,1,2,,,2,2,1,2,1,2,30,24013,1,4
8,2,21132,3,2,,,2,2,1,2,1,2,15,24012,2,1
8,2,21981,1,2,,,2,2,1,2,1,2,25,24015,1,4
12,1,32937,5,2,,,2,2,1,2,2,2,16,24013,2,1
13,1,36324,1,2,,,2,2,1,2,2,2,29,60612,1,4
13,1,42938,2,1,40921,BACHELOR OF CAREGIVING MNGT.,1,2,1,2,2,2,29,24015,2,4
16,1,50066,2,2,,,2,2,1,2,1,2,19,24012,1,4
1,2,129,2,2,,,2,1,1,2,2,2,27,24015,2,4
1,1,957,2,2,,,2,1,1,2,2,2,30,24012,2,4
1,1,1543,5,2,,,2,1,1,2,2,2,18,10014,2,4
1,2,1691,4,2,,,2,1,1,2,1,2,23,60002,2,1
2,1,2969,3,2,,,2,1,1,2,1,2,15,2000,1,4
2,2,3610,3,2,,,2,1,1,2,2,2,18,10014,1,4
2,2,3719,2,2,,,2,1,1,2,2,2,21,10018,1,4
3,2,4264,2,2,,,2,1,1,2,2,2,28,24013,2,4
3,1,4660,2,2,,,2,1,1,2,2,2,23,24015,1,4
4,1,9343,2,2,,,2,1,1,2,2,2,21,60612,1,4
4,2,9822,3,2,,,2,1,1,2,1,2,29,60913,2,4
5,2,11860,3,2,,,2,1,1,2,2,2,26,24012,1,4
5,2,13066,2,2,,,2,1,1,2,2,2,30,24011,1,4
6,2,14293,2,2,,,2,1,1,2,2,2,24,24015,2,4
6,2,16024,3,2,,,2,1,1,2,2,2,16,10016,1,4
8,2,21129,3,2,,,2,1,1,2,2,2,29,10013,1,4
8,2,21383,3,2,,,2,1,1,2,2,2,24,10018,1,4
9,1,24496,2,1,50913,NURSING AIDE,1,1,1,2,2,2,30,50913,2,4
10,2,25940,1,2,,,2,1,1,2,1,2,29,24012,1,4
10,1,26519,2,2,,,2,1,1,2,1,2,25,24015,1,4
10,2,27037,4,2,,,2,1,1,2,1,2,21,24015,1,4
10,2,27338,3,2,,,2,1,1,2,1,2,24,10013,1,4
10,2,28521,4,2,,,2,1,1,2,1,2,25,24012,1,4
11,2,30657,3,2,,,2,1,1,2,1,2,18,24012,1,4
11,2,31614,1,2,,,2,1,1,2,2,2,25,24015,1,4
12,1,33733,3,2,,,2,1,1,2,1,2,28,24011,1,4
13,1,34645,2,2,,,2,1,1,2,2,2,24,60612,2,4
13,1,35125,1,2,,,2,1,1,2,2,2,27,24012,1,4
13,1,36965,2,2,,,1,1,1,2,2,2,22,24015,1,4
13,1,38944,1,2,,,2,1,1,2,2,2,29,24015,1,4
13,1,39828,1,1,40732,PLUMBING,2,1,1,2,2,2,30,24015,1,4
13,1,42013,1,2,,,2,1,1,2,2,2,30,24015,2,4
13,1,42143,2,2,,,2,1,1,2,2,2,23,10018,1,4
13,1,42203,4,2,,,2,1,1,2,2,2,26,24015,1,4
13,1,42764,3,2,,,2,1,1,2,2,2,21,60001,2,1
13,1,43026,1,2,,,2,1,1,2,2,2,25,24015,2,4
15,2,47959,2,2,,,2,1,1,2,2,2,30,10018,1,4
16,2,51488,3,,,,,1,1,2,2,2,30,10011,1,4
17,2,52389,1,2,,,2,1,1,2,2,2,29,10012,1,4
8,2,21227,3,2,,,2,5,5,1,1,2,15,24013,1,1
11,2,30657,2,2,,,2,3,5,1,1,2,21,24015,1,1
3,1,6357,3,2,,,2,3,4,1,2,2,17,34011,1,2
11,2,30670,3,2,,,2,3,4,1,1,2,15,24012,1,1
2,2,2014,3,2,,,2,2,4,1,2,2,15,24013,1,1
5,2,13091,3,2,,,2,4,3,1,1,2,19,34011,1,1
5,2,13092,3,2,,,2,4,3,1,1,2,20,34033,2,1
5,2,13369,5,2,,,2,3,3,1,1,2,15,24013,1,2
10,1,26553,4,2,,,2,3,3,1,2,2,15,24012,2,1
10,2,27216,3,2,,,2,3,3,1,2,2,19,24012,1,1
13,1,39198,2,2,,,2,3,3,1,2,2,27,24014,1,4
3,1,6965,1,2,,,2,2,3,1,2,2,27,24015,1,4
5,2,11389,3,2,,,2,2,3,1,1,2,16,24013,1,1
5,2,12323,4,2,,,2,1,3,1,2,2,15,24011,1,1
5,2,12375,3,2,,,2,1,3,1,1,2,16,24013,1,4
11,1,28825,1,2,,,2,1,3,1,2,2,19,24011,1,4
3,1,5554,1,2,,,2,3,2,1,2,2,26,24015,2,4
7,2,20070,3,2,,,2,3,2,1,1,2,18,24014,1,1
7,2,20070,5,2,,,2,3,2,1,1,2,16,24013,1,1
8,2,22106,4,2,,,2,3,2,1,1,2,19,24013,1,1
8,2,22395,4,2,,,2,3,2,1,2,2,23,60713,1,4
10,2,28558,4,2,,,2,3,2,1,1,2,22,24015,1,4
11,1,29369,2,2,,,2,3,2,1,2,2,16,24013,1,1
17,2,52812,2,2,,,1,3,2,1,2,2,18,24015,1,1
1,2,397,4,2,,,2,2,2,1,2,2,17,34013,2,2
5,2,11543,3,2,,,2,2,2,1,2,2,17,24014,2,1
6,2,14719,5,1,40921,CAREGIVING,2,2,2,1,2,2,18,35031,2,1
7,1,17855,1,2,,,2,2,2,1,2,2,30,50541,1,4
8,2,22106,5,2,,,2,2,2,1,1,2,19,24014,1,1
8,2,22320,4,2,,,2,2,2,1,2,2,23,60001,1,4
10,1,25807,3,2,,,2,2,2,1,1,2,24,24015,1,1
10,2,26891,3,2,,,2,2,2,1,2,2,19,34013,2,1
10,2,27339,4,2,,,2,2,2,1,1,2,15,24012,2,1
10,2,28624,3,1,40719,AUTOMOTIVE,1,2,2,1,1,2,29,40719,1,4
10,2,28624,4,1,40729,ELECTRONICS,1,2,2,1,1,2,21,40729,1,4
13,1,34835,1,2,,,2,2,2,1,2,2,20,60002,2,1
13,1,36722,1,2,,,2,2,2,1,2,2,23,60612,1,4
14,2,43864,4,2,,,2,2,2,1,1,2,22,24013,1,4
6,2,14743,6,2,,,2,1,2,1,2,2,16,24013,1,1
8,2,20474,5,2,,,2,1,2,1,1,2,15,10018,2,2
9,2,25139,3,2,,,2,1,2,1,2,2,23,60001,1,1
11,2,31525,2,2,,,2,1,2,1,1,2,28,24011,2,4
12,1,33208,2,2,,,2,1,2,1,2,2,28,10014,1,4
13,1,36338,2,2,,,2,1,2,1,2,2,18,24013,2,4
13,1,42642,1,2,,,2,1,2,1,2,2,23,60488,2,4
14,2,44874,5,2,,,2,1,2,1,2,2,30,24015,1,4
16,2,50283,1,2,,,2,1,2,1,2,2,30,10013,1,4
4,2,9318,3,2,,,1,4,1,1,1,2,21,24015,1,4
1,1,1543,4,2,,,2,3,1,1,2,2,20,35032,2,4
2,2,3093,3,2,,,2,3,1,1,1,2,15,24012,1,1
4,1,10681,4,2,,,2,3,1,1,1,2,16,24013,2,1
7,2,17463,3,2,,,2,3,1,1,1,2,16,24013,1,1
7,1,17777,1,2,,,2,3,1,1,2,2,30,24015,2,4
10,1,25723,3,2,,,2,3,1,1,2,2,22,34011,1,1
10,1,25734,3,2,,,2,3,1,1,1,2,17,24015,1,4
10,1,25738,3,2,,,2,3,1,1,1,2,16,24013,1,1
10,2,26090,3,2,,,2,3,1,1,1,2,15,24012,2,1
10,2,27795,3,2,,,2,3,1,1,2,2,18,24011,1,1
13,1,38100,3,2,,,2,3,1,1,2,2,24,60321,2,4
14,2,46352,1,2,,,2,3,1,1,1,2,27,10018,1,4
2,2,2500,4,2,,,2,2,1,1,2,2,22,24015,1,4
3,2,5228,2,2,,,2,2,1,1,2,2,18,24015,2,4
4,1,8553,2,2,,,2,2,1,1,2,2,22,24015,1,4
4,2,9312,2,2,,,1,2,1,1,2,2,27,50613,1,4
4,2,9807,3,2,,,2,2,1,1,1,2,20,60188,2,4
5,2,13270,3,2,,,2,2,1,1,2,2,15,10018,1,1
5,2,13694,3,2,,,2,2,1,1,1,2,17,10016,1,1
6,2,14586,4,2,,,2,2,1,1,1,2,17,10012,1,4
8,1,23129,3,2,,,2,2,1,1,2,2,17,24014,1,1
8,2,23451,2,2,,,2,2,1,1,1,2,18,34013,1,1
10,1,25734,4,2,,,2,2,1,1,1,2,16,24013,2,1
10,1,25734,5,2,,,2,2,1,1,1,2,15,24012,1,1
10,1,25806,3,2,,,2,2,1,1,2,2,29,24015,1,4
10,2,25940,2,2,,,2,2,1,1,2,2,16,24013,1,1
10,2,25943,7,2,,,2,2,1,1,1,2,17,24015,2,1
10,2,26014,4,2,,,2,2,1,1,2,2,16,24013,2,1
10,2,26014,5,2,,,2,2,1,1,2,2,19,24014,2,1
10,2,26089,3,2,,,2,2,1,1,1,2,15,24011,1,1
13,1,36743,3,2,,,2,2,1,1,1,2,21,34012,1,4
14,2,45521,3,2,,,2,2,1,1,2,2,22,60001,1,4
16,1,49995,3,2,,,2,2,1,1,1,2,18,34013,2,1
16,2,50325,4,2,,,2,2,1,1,1,2,16,24013,2,1
1,1,34,3,2,,,2,1,1,1,1,2,23,24015,1,4
1,1,34,4,2,,,2,1,1,1,1,2,30,60314,1,4
1,2,295,4,2,,,2,1,1,1,2,2,21,34023,1,4
1,2,450,4,2,,,2,1,1,1,2,2,20,60001,1,2
1,2,452,2,2,,,2,1,1,1,2,2,19,24012,1,4
1,2,459,3,2,,,2,1,1,1,2,2,17,34021,2,1
1,2,461,2,2,,,2,1,1,1,2,2,17,35031,1,1
1,1,483,3,2,,,2,1,1,1,2,2,17,24015,2,4
1,2,502,1,2,,,2,1,1,1,2,2,26,10015,1,4
1,2,530,3,2,,,2,1,1,1,2,2,19,10013,1,4
1,2,530,4,2,,,2,1,1,1,1,2,19,40811,2,4
1,2,582,1,2,,,2,1,1,1,2,2,26,10018,1,4
1,2,582,2,2,,,2,1,1,1,2,2,25,24015,2,4
1,2,699,1,2,,,2,1,1,1,2,2,25,24015,1,4
1,2,867,3,2,,,2,1,1,1,2,2,24,24012,1,4
1,2,867,4,2,,,2,1,1,1,2,2,19,24012,1,4
1,2,868,4,1,41013,FOOD&BEVERAGE,BREAD&PASTRY COO,1,1,1,,2,1,19,35033,1
1,2,945,1,2,,,2,1,1,1,2,2,23,24015,1,4
1,2,1166,3,2,,,2,1,1,1,2,2,21,24015,1,4
